gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
CREB3L1,0.0877728852437586,1.0,0.6973899741790404,0.974739246369655,0.0191142382739405,0.0877349947292727,False,False,True
CREB3,0.027581674671709,1.0,0.6209031810728927,0.974739246369655,0.0088588431302422,0.252212021085435,False,False,True
CRBN,0.299173811804645,1.0,0.7527210073283048,0.974739246369655,0.0636333612677708,0.0305196765285746,False,False,True
CRAT,0.58750419516405,1.0,0.4810172369733718,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
CPT1A,0.0524221429888985,1.0,0.1352856126387007,0.974739246369655,0.1327387442754261,0.0517459530724249,False,False,True
CPSF7,0.0726137789841315,1.0,0.5430293289685066,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
CPSF6,0.543633076257282,1.0,0.9747392155600668,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
CPSF3L,0.134457923932511,1.0,0.3055276429720538,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
CPSF3,0.349385945077211,1.0,0.073395424300238,0.9708785916788948,0.1496682312663314,0.0517459530724249,False,False,True
CPSF2,0.461633108350868,1.0,0.5067024480877749,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
CORO1A,0.434236750580018,1.0,0.9747391940867178,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
COQ9,0.685754914980659,1.0,0.9747391815029244,0.974739246369655,2.0162129009287494e-09,0.0517459530724249,False,False,True
COQ4,0.431957880974,1.0,0.7070625127288799,0.974739246369655,0.0138952623684886,0.1487542279755095,False,False,True
COPS8,0.26744669554311,1.0,0.5411636194178879,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
COLEC12,0.805389091408136,1.0,0.5716725357199397,0.974739246369655,0.0159403103057583,0.1487542279755095,False,False,True
COL7A1,0.527364667020382,1.0,0.682332859344263,0.974739246369655,0.5097500893539719,0.0180004541438273,False,False,True
COL5A3,0.279957744758864,1.0,0.4381023888540197,0.974739246369655,0.0371286906212832,0.0877349947292727,False,False,True
COL4A2,0.0774959967348343,1.0,0.4465162172095263,0.974739246369655,0.0252086954728642,0.1487542279755095,False,False,True
COL4A1,0.226088424194748,1.0,0.2027861330734421,0.974739246369655,0.1150827596591012,0.0517459530724249,False,False,True
COL18A1,0.0990321813137809,1.0,0.5348546303146751,0.974739246369655,0.0215029557803374,0.1487542279755095,False,False,True
COL15A1,0.131890727701215,1.0,0.1329903092872199,0.974739246369655,0.1312350652907015,0.0517459530724249,False,False,True
COL14A1,0.795788493083003,1.0,0.6687064703206007,0.974739246369655,0.019077756944086,0.0877349947292727,False,False,True
COG4,0.21983394666845,1.0,0.5668189266094099,0.974739246369655,0.1046811234690181,0.0305196765285746,False,False,True
COG3,0.0310031765495569,1.0,0.0101553164552056,0.4453355806370636,0.5078833857921212,0.0305196765285746,False,False,True
COG2,0.346680351993317,1.0,0.4634053451976662,0.974739246369655,0.0129226494577426,0.252212021085435,False,False,True
COASY,0.748026967076909,1.0,0.8139495819622348,0.974739246369655,0.0034231878783162,0.252212021085435,False,False,True
COA6,0.0322850825042533,1.0,0.9063659945983517,0.974739246369655,0.0175743123466215,0.0305196765285746,False,False,True
COA4,0.275965421949355,1.0,0.7748987313992425,0.974739246369655,0.5014578408178973,0.0180004541438273,False,False,True
COA3,0.833385083918427,1.0,0.9747392052675452,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
COLGALT1,0.325494587621995,1.0,0.6499633866100074,0.974739246369655,0.0100341247089168,0.1487542279755095,False,False,True
CREM,0.341513029369908,1.0,0.0963834494988098,0.974739246369655,0.0939750621127361,0.0877349947292727,False,False,True
COMMD1,0.147465680343208,1.0,0.2654939191933327,0.974739246369655,0.2333804775965774,0.0305196765285746,False,False,True
COMMD3,0.200143653341316,1.0,0.1341225529878318,0.974739246369655,0.1335647354652929,0.0517459530724249,False,False,True
COPS7A,0.152186027520982,1.0,0.2975413301414866,0.974739246369655,0.2389064048071587,0.0305196765285746,False,False,True
COPS6,0.711444006552762,1.0,0.9747391819109312,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
COPS5,0.0162845095580251,1.0,0.231898566502284,0.974739246369655,0.061929723893479,0.0877349947292727,False,False,True
COPS4,0.813685827266782,1.0,0.9747391856180676,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
COPS2,0.662801941088443,1.0,0.4094660028528923,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
COPRS,0.206178606960508,1.0,0.6475778520252622,0.974739246369655,0.0172154938013462,0.1487542279755095,False,False,True
COPG1,0.242597876459896,1.0,0.3553160311410505,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
COPB2,0.0191392763994106,1.0,0.1320494809160264,0.974739246369655,0.1373245300159145,0.0517459530724249,False,False,True
COMT,0.38053297212318,1.0,0.2664037485944929,0.974739246369655,0.0522991114375598,0.0877349947292727,False,False,True
COMMD9,0.656393782924394,1.0,0.9747391868156036,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
COMMD8,0.242604443981152,1.0,0.9747391782438805,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
COMMD7,0.811630992681604,1.0,0.9747391834763892,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
COMMD6,0.105519061179743,1.0,0.2531592048215895,0.974739246369655,0.2525591410548443,0.0305196765285746,False,False,True
COMMD5,0.500897434963665,1.0,0.9570167972342012,0.974739246369655,0.008173782851286,0.0305196765285746,False,False,True
COMMD4,0.18074013209935,1.0,0.3171209790216818,0.974739246369655,0.0308749331427382,0.252212021085435,False,False,True
COMMD2,0.699079733521721,1.0,0.974739201926181,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CNPY2,0.422902658894859,1.0,0.2774850872954859,0.974739246369655,0.0261730140717244,0.1487542279755095,False,False,True
CRIM1,0.0537068250360428,1.0,0.2987696017895137,0.974739246369655,0.0535393489915035,0.0877349947292727,False,False,True
CRKL,0.535445908228203,1.0,0.9384541278520075,0.974739246369655,0.0116946623640717,0.0305196765285746,False,False,True
CUL4A,0.643492962177975,1.0,0.8664471201215809,0.974739246369655,0.0078710477166257,0.0877349947292727,False,False,True
CUL3,0.619834943042595,1.0,0.9747392125300752,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CUL2,0.267248404659345,1.0,0.5905518643948708,0.974739246369655,0.0190036795776274,0.1487542279755095,False,False,True
CUL1,0.0698550486875154,1.0,0.3442181401845562,0.974739246369655,0.0283213561733742,0.1487542279755095,False,False,True
CUEDC2,0.0856108531602231,1.0,0.1709446995843534,0.974739246369655,0.0543956311411874,0.1487542279755095,False,False,True
CUEDC1,0.0850685598622976,1.0,0.097446413275574,0.974739246369655,0.1429808317714676,0.0517459530724249,False,False,True
CUL4B,0.345237732707272,1.0,0.5480573735651547,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
CTXN1,0.692587193355815,1.0,0.9747391844420056,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CTSZ,0.0228162642264258,1.0,0.5174445113751756,0.974739246369655,0.0109142052358504,0.252212021085435,False,False,True
CTSS,0.0337971575146898,1.0,0.3511286688503382,0.974739246369655,0.0197825945767522,0.252212021085435,False,False,True
CTSH,0.290983121750188,1.0,0.3621994795927117,0.974739246369655,0.1847858487107193,0.0305196765285746,False,False,True
CTSF,0.0445901778142079,1.0,0.0875357950085395,0.974739246369655,0.0501703314892733,0.1487542279755095,False,False,True
CTSC,0.550773072168082,1.0,0.7219661337782144,0.974739246369655,0.0104082892687743,0.1487542279755095,False,False,True
CTSA,0.285686276686876,1.0,0.8670704785477847,0.974739246369655,0.0045472517211704,0.1487542279755095,False,False,True
CTTN,0.368733008090846,1.0,0.4523143145932374,0.974739246369655,0.0609150729643222,0.0517459530724249,False,False,True
CUL5,0.462577956976961,1.0,0.5878928277461475,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
CUL7,0.186806608369572,1.0,0.5210858918152398,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
CUTA,0.0310693362894852,1.0,0.7893946939114541,0.974739246369655,0.0071852465353674,0.1487542279755095,False,False,True
CYBRD1,0.188108706759349,1.0,0.6291217627843901,0.974739246369655,0.0150991247529918,0.1487542279755095,False,False,True
CYB5R3,0.143115211800025,1.0,0.9747391785251904,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CYB5R2,0.283750113934674,1.0,0.3151610471966474,0.974739246369655,0.0450160164828719,0.0877349947292727,False,False,True
CYB5R1,0.0210351112920459,1.0,0.3603006153712614,0.974739246369655,0.0228675564227317,0.1487542279755095,False,False,True
CYB5B,0.0413613209731208,1.0,0.1432456352569331,0.974739246369655,0.034827342969793,0.252212021085435,False,False,True
CYB561D2,0.27351691317548,1.0,0.7592962064854896,0.974739246369655,0.5050835700651815,0.0180004541438273,False,False,True
CYB561,0.866354668397584,1.0,0.8059989725928979,0.974739246369655,0.0110792671061422,0.0877349947292727,False,False,True
CXorf40B,0.162465250020088,1.0,0.0914656840141502,0.974739246369655,0.0824122260950912,0.0877349947292727,False,False,True
CXorf40A,0.143814959386686,1.0,0.2577726314742758,0.974739246369655,0.0606838530469421,0.0877349947292727,False,False,True
CXXC5,0.337341002028605,1.0,0.4283267769047483,0.974739246369655,0.0226887220007924,0.1487542279755095,False,False,True
CXCL17,0.0157105286084585,1.0,0.084881980635608,0.974739246369655,0.0897227900979458,0.0877349947292727,False,False,True
CXADR,0.41257700222274,1.0,0.9747392042282006,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CWC25,0.620588761004258,1.0,0.9734976017689466,0.974739246369655,0.0002459439140607,0.1487542279755095,False,False,True
CWC15,0.495086033427419,1.0,0.4775858615653173,0.974739246369655,0.1547409926350423,0.0305196765285746,False,False,True
CUX1,0.404202568635721,1.0,0.6325941276232423,0.974739246369655,0.1025122995586209,0.0305196765285746,False,False,True
CTR9,0.157566994946514,1.0,0.2070970894913221,0.974739246369655,0.2316698588645179,0.0305196765285746,False,False,True
CTNND1,0.211572488949022,1.0,0.9747391743957324,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CTNNBL1,0.131625395279826,1.0,0.1987754284762256,0.974739246369655,0.2993427826861659,0.0305196765285746,False,False,True
CTNNB1,0.0303926431258599,1.0,0.2274928324899043,0.974739246369655,0.2826509009118941,0.0305196765285746,False,False,True
CSNK1D,0.71239774806102,1.0,0.974739191752488,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CSNK1A1,0.269863402449503,1.0,0.5720794844564716,0.974739246369655,0.0178039213066813,0.1487542279755095,False,False,True
CSK,0.279167592629346,1.0,0.0873737642678335,0.974739246369655,0.1656629646417763,0.0517459530724249,False,False,True
CSGALNACT2,0.231464343094287,1.0,0.802358817354055,0.974739246369655,0.0098428194120961,0.0877349947292727,False,False,True
CSF2RB,0.032537435000308,1.0,0.9747392086096258,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
CSF1,0.297465027333195,1.0,0.7268865663836444,0.974739246369655,0.5065227474615165,0.0180004541438273,False,False,True
CSE1L,0.329544462952242,1.0,0.095374480560741,0.974739246369655,0.1623561315429306,0.0517459530724249,False,False,True
CSDE1,0.15206771171868,1.0,0.1971910731212341,0.974739246369655,0.2735102478133078,0.0305196765285746,False,False,True
CSAD,0.321474144021344,1.0,0.6884626883562781,0.974739246369655,0.00511693637978,0.252212021085435,False,False,True
CS,0.399060922052217,1.0,0.2729493155177258,0.974739246369655,0.2515058988935894,0.0305196765285746,False,False,True
CRYAB,0.928032036244389,1.0,0.1326136248786746,0.974739246369655,0.3743504704822821,0.0305196765285746,False,False,True
CRTC3,0.370654829025871,1.0,0.0665188797731621,0.9438926251255771,0.430739678632767,0.0305196765285746,False,False,True
CRTC2,0.405203765200784,1.0,0.9747391798322438,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CRTAP,0.521785250235833,1.0,0.6299756160033136,0.974739246369655,0.0109842327893807,0.1487542279755095,False,False,True
CRLS1,0.503403852987797,1.0,0.6132716406521406,0.974739246369655,0.0234285620130515,0.0877349947292727,False,False,True
CSNK1E,0.197664446872638,1.0,0.9747391980221968,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CRK,0.429915600765215,1.0,0.6236694191910853,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
CSNK1G2,0.0219482268488923,1.0,0.2275388061346456,0.974739246369655,0.0701454488781593,0.0877349947292727,False,False,True
CSNK2B,0.52559054642111,1.0,0.9747182576829084,0.974739246369655,3.2714574815372096e-07,0.0877349947292727,False,False,True
CTGF,0.343785022183812,1.0,0.2328694002342626,0.974739246369655,0.0390234633429404,0.252212021085435,False,False,True
CTDSPL,0.228263340222785,1.0,0.5145168596632161,0.974739246369655,0.0334223995645235,0.0877349947292727,False,False,True
CTDSP2,0.78700421637879,1.0,0.974739176624022,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CTDNEP1,0.428812629698645,1.0,0.8809551250070567,0.974739246369655,0.0042844312156809,0.1487542279755095,False,False,True
CTCF,0.518059108144839,1.0,0.8325028189254258,0.974739246369655,0.0040783160018698,0.252212021085435,False,False,True
CTBS,0.648308945171219,1.0,0.9747392138578884,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CTBP2,0.423426122177138,1.0,0.9747392287029192,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CTBP1,0.576910836469485,1.0,0.8100239788754784,0.974739246369655,0.0487225413089138,0.0305196765285746,False,False,True
CTAGE5,0.397711297642496,1.0,0.7717825475779575,0.974739246369655,0.5032385006167871,0.0180004541438273,False,False,True
CSTF3,0.22226273350573,1.0,0.6604642633033846,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
CSTF1,0.389078024235267,1.0,0.9747391866252004,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CSTB,0.770429403833446,1.0,0.9747392051286796,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CST6,0.132436406287982,1.0,0.5441313214622783,0.974739246369655,0.1360493482030294,0.0305196765285746,False,False,True
CST2,0.46994537690857,1.0,0.4390359804189301,0.974739246369655,0.0163924464290474,0.252212021085435,False,False,True
CSRP1,0.245161677904565,1.0,0.741242305345057,0.974739246369655,0.5057110452184574,0.0180004541438273,False,False,True
CSNK2A2,0.680866548428493,1.0,0.6001225087131934,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
CNP,0.431153654814346,1.0,0.8773648114352173,0.974739246369655,0.0058851019604067,0.0877349947292727,False,False,True
CNOT8,0.437677055792578,1.0,0.9747391866244848,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CNOT6,0.826626969112323,1.0,0.9747391856538576,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CETN2,0.26107961207982,1.0,0.9747391804721705,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CERS6,0.620101322542844,1.0,0.261244399763641,0.974739246369655,0.051661435599319,0.0877349947292727,False,False,True
CERK,0.125977228869864,1.0,0.4587362589638178,0.974739246369655,0.0125383244036419,0.4276241720704075,False,False,True
CERCAM,0.541780494169951,1.0,0.9747391849659724,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CEPT1,0.674026234338365,1.0,0.5600489754348568,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
CEP70,0.710099478438973,1.0,0.225449872208198,0.974739246369655,0.2917321900948761,0.0305196765285746,False,False,True
CFAP97,0.577855826354554,1.0,0.6319208159696176,0.974739246369655,0.0963952071587983,0.0305196765285746,False,False,True
CEP350,0.811951723522194,1.0,0.9747391986363548,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
CELF2,0.168551657615015,1.0,0.2256583241114491,0.974739246369655,0.0351126741955587,0.1487542279755095,False,False,True
CELF1,0.627631339352715,1.0,0.7240930715870866,0.974739246369655,0.5062792562459288,0.0180004541438273,False,False,True
CECR5,0.708622438534534,1.0,0.7506233164386261,0.974739246369655,0.0662445981086315,0.0305196765285746,False,False,True
CEBPZOS,0.765356037022446,1.0,0.974739203470882,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
